retailer,brand,vendor_raw,title,sku,form,motion,power,material,price,list_price,discount_pct,url
steinhafels,Flexsteel,FLXD,Bellevue End Table,849BLL356,Other,Stationary,,Unspecified,449.99,499.99,10.0,https://www.steinhafels.com/products/living-room-accents-end-tables-849bll356
steinhafels,Flexsteel,FLXD,"Bellevue 68"" Console",801BLL261,Other,Stationary,,Unspecified,1799.99,1999.99,10.0,https://www.steinhafels.com/products/living-room-accents-media-consoles-fireplaces-801bll261
steinhafels,Bassett,HGTV,True Custom Chair Deep Depth,105387335,Chair,Stationary,,Leather,2204.99,2449.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-accent-chairs-105387335
steinhafels,La-Z-Boy,LAZB,Scout Storage Cocktail Ottoman,501Z94530,Ottoman,Stationary,,Unspecified,377.99,419.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-ottomans-501z94530
steinhafels,Southern Motion,SOMO,Aubrey Fully Loaded Zero Gravity Reclining Sofa With SoCozi,858Z96297,Sofa,Motion,,Unspecified,2499.99,2777.77,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-reclining-sofas-loveseats-858z96297
steinhafels,Ashley,ASHY,Hanna Nightstand,470763982,Other,Stationary,,Unspecified,269.99,299.99,10.0,https://www.steinhafels.com/products/kids-storage-nightstands-470763982
steinhafels,Flexsteel,FLXD,Bellevue Chairside Table,859BLL983,Other,Stationary,,Unspecified,444.43,444.43,,https://www.steinhafels.com/products/living-room-accents-end-tables-859bll983
steinhafels,Flexsteel,FLXD,Verona Cocktail Table,848VRN847,Other,Stationary,,Fabric,722.21,722.21,,https://www.steinhafels.com/products/living-room-accents-cocktail-tables-848vrn847
steinhafels,Flexsteel,FLXD,Verona End Table,849VRN889,Other,Stationary,,Unspecified,277.77,277.77,,https://www.steinhafels.com/products/living-room-accents-end-tables-849vrn889
steinhafels,Ashley,ASHY,Two Tone Door Chairside Table,859409065,Other,Stationary,,Unspecified,388.88,388.88,,https://www.steinhafels.com/products/living-room-accents-end-tables-859409065
steinhafels,Flexsteel,FLXD,Verona Accent Table,859VRN750,Chair,Stationary,,Unspecified,555.54,555.54,,https://www.steinhafels.com/products/living-room-accents-end-tables-859vrn750
steinhafels,Ashley,ASHY,Hanna Bed,406TP4301,Other,Stationary,,Unspecified,349.19,387.99,10.0,https://www.steinhafels.com/products/bedroom-bed-sizes-twin-ashy-hannabr
steinhafels,Flexsteel,FLEX,Hank Leather 7-Pc. Fully Loaded Zero Gravity Reclining Modula,329PKG121,Sectional,Motion,,Leather,8398.79,9331.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-reclining-sectionals-flex-hankm5lr
steinhafels,Flexsteel,FLEX,Hank Leather 3-Pc. Fully Loaded Zero Gravity Reclining Console Loveseat,117PKG418,Sectional,Motion,,Leather,3723.29,4136.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-reclining-sofas-loveseats-flex-hankm2lr
steinhafels,Flexsteel,FLEX,Hank Leather 6-Pc. Fully Loaded Zero Gravity Reclining Modular,237PKG574,Sectional,Motion,,Leather,7914.59,8793.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-reclining-sectionals-flex-hankm4lr
steinhafels,Flexsteel,FLXD,"Zen Cove Leather Fully Loaded Swivel Recliner with Heat, Massage, Storage Console and Wireless Remote",498Z13474,Recliner,Motion,,Leather,3199.99,3555.54,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-flxd-zenco1lr
steinhafels,Ashley,ASHY,Waylon Upholstered Storage Bed,414UQP504,Other,Stationary,,Fabric,1099.79,1221.99,10.0,https://www.steinhafels.com/products/bedroom-beds-headboards-beds-ashy-waylobr
steinhafels,Flexsteel,FLXD,Pouf Ottoman,529Z79291,Ottoman,Stationary,,Unspecified,349.99,388.88,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-ottomans-flxd-wests1lr
steinhafels,Flexsteel,FLXD,"Zen Haven Leather Power Swivel Recliner with Power Headrest, Heat, Massage, Ventilation and Wireless Remote",729839672,Recliner,Motion,Power,Leather,4111.1,4111.1,,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-flxd-zenha1lr
steinhafels,Ashley,ASHY,Tahoe Panel Bed,406TP9970,Other,Stationary,,Unspecified,339.5,377.22,10.0,https://www.steinhafels.com/products/kids-beds-cribs-beds-ashy-tahoebr
steinhafels,Flexsteel,FLEX,Hank Leather 5-Pc. Fully Loaded Zero Gravity Reclining Modular,542PKG487,Sectional,Motion,,Leather,7186.49,7984.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-reclining-sectionals-flex-hankm3lr
steinhafels,Flexsteel,FLEX,Hank Leather 2-Pc. Fully Loaded Zero Gravity Reclining Loveseat,134PKG172,Sectional,Motion,,Leather,3239.09,3598.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-reclining-sofas-loveseats-flex-hankm1lr
steinhafels,Flexsteel,FLXD,Flexsteel Morgan Power Recliner,361Z76226,Recliner,Motion,Power,Unspecified,1549.99,1722.21,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-361z76226
steinhafels,Bassett,HGTV,Grain Rectangle Cocktail Table,848GRN854,Other,Stationary,,Unspecified,1599.99,1777.77,10.0,https://www.steinhafels.com/products/living-room-accents-cocktail-tables-848grn854
steinhafels,Flexsteel,FLXD,Atticus Power Headrest Rocker Recliner,823Z55227,Recliner,Motion,Power,Fabric,1849.99,2055.54,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-823z55227
steinhafels,Flexsteel,FLXD,Bellevue Rectangle Cocktail Table,848BLL688,Other,Stationary,,Unspecified,749.99,833.32,10.0,https://www.steinhafels.com/products/living-room-accents-cocktail-tables-848bll688
steinhafels,Flexsteel,FLXD,Briar Swivel Glider Recliner,404Z94086,Recliner,Motion,,Unspecified,1399.99,1555.54,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-404z94086
steinhafels,Southern Motion,SOMO,Marilyn Wall Saver Recliner,155Z42871,Recliner,Motion,,Fabric,899.99,999.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-155z42871
steinhafels,Southern Motion,SOMO,Saturn Leather Power Headrest Zero Gravity Recliner With SoCozi,761Z80809,Recliner,Motion,Power,Leather,1399.99,1944.43,28.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-761z80809
steinhafels,Flexsteel,FLEX,Midtown Panel Bed,414PQ5383,Other,Stationary,,Unspecified,1299.59,1443.99,10.0,https://www.steinhafels.com/products/bedroom-beds-headboards-beds-flex-midtobr
steinhafels,La-Z-Boy,LAZB,Ace Fully Loaded Wall Saver Rclnr w Wireless Remote,907Z28983,Recliner,Motion,,Leather,1849.99,2055.54,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-907z28983
steinhafels,Bassett,HGTV,Pippa Accent Chair,638Z75833,Chair,Stationary,,Unspecified,1849.99,2055.54,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-accent-chairs-638z75833
steinhafels,Bassett,HGTV,Maris Push Back Recliner,385Z48137,Recliner,Motion,,Unspecified,1889.99,2099.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-accent-chairs-385z48137
steinhafels,Bassett,HGTV,Recline Your Way Leather Power Headrest Tall Back Recliner,355Z75192,Recliner,Motion,Power,Leather,3878.99,4309.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-355z75192
steinhafels,La-Z-Boy,LAZB,Jean Lift Chair,408Z89797,Recliner,Motion,,Fabric,929.99,1033.32,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-lift-chairs-408z89797
steinhafels,La-Z-Boy,LAZB,James Leather Swivel Rocker Recliner,851Z73615,Recliner,Motion,,Leather,1249.99,1388.88,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-851z73615
steinhafels,La-Z-Boy,LAZB,Trouper Leather Fully Loaded Rocker Recliner with Wireless Remote,193Z77078,Recliner,Motion,,Leather,1699.99,1888.88,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-193z77078
steinhafels,Ashley,ASHY,Warrior Reclining Console Loveseat,176Z86802,Loveseat,Motion,,Unspecified,799.99,888.88,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-reclining-sofas-loveseats-176z86802
steinhafels,Ashley,ASHY,Adeline Upholstered Side Chair,650673796,Chair,Stationary,,Unspecified,189.89,210.99,10.0,https://www.steinhafels.com/products/dining-seating-dining-chairs-650673796
steinhafels,Ashley,ASHY,"Adeline 84-108"" Dining Table",605820691,Other,Stationary,,Unspecified,849.59,943.99,10.0,https://www.steinhafels.com/products/dining-tables-dining-tables-605820691
steinhafels,Ashley,ASHY,Tahoe Dresser,450796292,Other,Stationary,,Unspecified,499.49,554.99,10.0,https://www.steinhafels.com/products/kids-storage-dressers-450796292
steinhafels,Ashley,ASHY,Marion Side Chair,650973872,Chair,Stationary,,Unspecified,149.39,165.99,10.0,https://www.steinhafels.com/products/dining-seating-dining-chairs-650973872
steinhafels,Flexsteel,FLEX,Midtown Chest,500952722,Other,Stationary,,Unspecified,1249.19,1387.99,10.0,https://www.steinhafels.com/products/bedroom-storage-chests-500952722
steinhafels,Ashley,ASHY,Waylon Dresser,450927326,Other,Stationary,,Unspecified,1149.29,1276.99,10.0,https://www.steinhafels.com/products/bedroom-storage-dressers-450927326
steinhafels,Ashley,ASHY,Tahoe Chest,500703500,Other,Stationary,,Unspecified,479.69,532.99,10.0,https://www.steinhafels.com/products/kids-storage-chests-500703500
steinhafels,Ashley,ASHY,Tahoe Nightstand,470109321,Other,Stationary,,Unspecified,239.39,265.99,10.0,https://www.steinhafels.com/products/kids-storage-nightstands-470109321
steinhafels,Ashley,ASHY,Monarch Buffet and Hutch,660P56849,Other,Stationary,,Unspecified,2729.69,3032.99,10.0,https://www.steinhafels.com/products/dining-storage-buffets-660p56849
steinhafels,Ashley,ASHY,Monarch Upholstered Arm Chair,655846871,Chair,Stationary,,Unspecified,259.19,287.99,10.0,https://www.steinhafels.com/products/dining-seating-dining-chairs-655846871
steinhafels,Ashley,ASHY,Carrara Brown End Table,849CRR504,Other,Stationary,,Unspecified,299.99,333.32,10.0,https://www.steinhafels.com/products/living-room-accents-end-tables-849crr504
steinhafels,Flexsteel,FLEX,Midtown Dresser,450141726,Other,Stationary,,Unspecified,1399.49,1554.99,10.0,https://www.steinhafels.com/products/bedroom-storage-dressers-450141726
steinhafels,Flexsteel,FLEX,Midtown Mirror,464125967,Other,Stationary,,Unspecified,299.69,332.99,10.0,https://www.steinhafels.com/products/bedroom-storage-mirrors-464125967
steinhafels,Ashley,ASHY,Monarch Upholstered Side Chair,650879130,Chair,Stationary,,Unspecified,199.79,221.99,10.0,https://www.steinhafels.com/products/dining-seating-dining-chairs-650879130
steinhafels,Ashley,ASHY,Marion Bench,640688251,Other,Stationary,,Unspecified,189.89,210.99,10.0,https://www.steinhafels.com/products/dining-seating-benches-640688251
steinhafels,Ashley,ASHY,Adeline Server,660215097,Other,Stationary,,Unspecified,929.69,1032.99,10.0,https://www.steinhafels.com/products/dining-storage-sideboards-660215097
steinhafels,Ashley,ASHY,Tahoe Mirror,464537143,Other,Stationary,,Unspecified,99.89,110.99,10.0,https://www.steinhafels.com/products/kids-study-play-mirrors-464537143
steinhafels,Ashley,ASHY,"Marion 60-78"" Dining Table",605948774,Other,Stationary,,Unspecified,589.49,654.99,10.0,https://www.steinhafels.com/products/dining-tables-dining-tables-605948774
steinhafels,Flexsteel,FLEX,Midtown Nightstand,470410698,Other,Stationary,,Unspecified,499.49,554.99,10.0,https://www.steinhafels.com/products/bedroom-storage-nightstands-470410698
steinhafels,Ashley,ASHY,Two Tone Console Bar Set,885TWT628,Other,Stationary,,Unspecified,611.1,611.1,,https://www.steinhafels.com/products/living-room-accents-console-tables-885twt628
steinhafels,Ashley,ASHY,Carrara Brown Cocktail Table,848CRR277,Other,Stationary,,Unspecified,833.32,833.32,,https://www.steinhafels.com/products/living-room-accents-cocktail-tables-848crr277
steinhafels,Ashley,ASHY,Brandt Leather Swivel Accent Chair,300Z93396,Chair,Stationary,,Leather,549.99,611.1,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-accent-chairs-ashy-brandlr
steinhafels,Ashley,ASHY,Honey Full Sleeper Sofa,350990676,Sofa,Stationary,,Unspecified,863.99,959.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-sofas-ashy-honey6lr
steinhafels,Jackson/Catnapper,JACK,Snuggler Cocktail Ottoman,374417167,Ottoman,Stationary,,Fabric,474.29,526.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-ottomans-jack-snugg9lr
steinhafels,Ashley,ASHY,Counsell Cocktail Ottoman,579316208,Ottoman,Stationary,,Fabric,302.39,335.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-ottomans-ashy-couns3lr
steinhafels,Flexsteel,FLXD,Carpenter Square Cocktail,848CRP539,Other,Stationary,,Unspecified,833.32,833.32,,https://www.steinhafels.com/products/living-room-accents-cocktail-tables-flxd-carpe9oc
steinhafels,Ashley,ASHY,"Pine Ridge 60"" Counter Island Table",635387036,Other,Stationary,,Unspecified,869.39,965.99,10.0,https://www.steinhafels.com/products/dining-tables-counter-and-pub-tables-635387036
steinhafels,Ashley,ASHY,Honey Sofa,442Z14603,Sofa,Stationary,,Unspecified,499.99,555.54,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-sofas-ashy-honey7lr
steinhafels,Jackson/Catnapper,JACK,Playproof Ottoman,302457408,Ottoman,Stationary,,Fabric,386.99,429.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-ottomans-jack-playp5lr
steinhafels,Ashley,ASHY,Skylar Rocker Recliner,387Z46083,Recliner,Motion,,Unspecified,449.99,499.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-ashy-skyla3lr
steinhafels,Ashley,ASHY,Marina Power Headrest Recliner,577Z91244,Recliner,Motion,Power,Unspecified,849.99,944.43,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-ashy-marinlr
steinhafels,Jackson/Catnapper,JACK,Camden 4-Pc. Leather Sectional,624PKG159,Sectional,Stationary,,Leather,4799.69,5332.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-sectionals-jack-camde4lr
steinhafels,Ashley,ASHY,Hudson Metal Bed,990256381,Other,Stationary,,Unspecified,365.99,365.99,,https://www.steinhafels.com/products/bedroom-bed-sizes-twin-ashy-hudso5br
steinhafels,Jackson/Catnapper,JACK,Camden 3-Pc. Leather Sectional,355PKG142,Sectional,Stationary,,Leather,3969.89,4410.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-sectionals-jack-camde5lr
steinhafels,Jackson/Catnapper,JACK,Playproof Chair,164MTO727,Chair,Stationary,,Fabric,719.99,799.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-accent-chairs-jack-playp4lr
steinhafels,Flexsteel,FLEX,Zecliner Model 3 Petite Fully Loaded Lift With Heat And Massage,471210531,Recliner,Motion,,Fabric,2799.99,3111.1,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-flex-z3pellr
steinhafels,Ashley,ASHY,Ronan Leather Swivel Accent Chair,195MTO885,Chair,Stationary,,Leather,599.99,666.65,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-accent-chairs-ashy-ronanlr
steinhafels,Jackson/Catnapper,JACK,Playproof Gliding Loveseat,253MTO841,Loveseat,Stationary,,Fabric,999.99,1111.1,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-loveseats-jack-playp2lr
steinhafels,Jackson/Catnapper,JACK,Playproof Sofa With Drop Down Table,220Z55487,Sofa,Stationary,,Fabric,999.99,1111.1,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-sofas-jack-playp1lr
steinhafels,Ashley,ASHY,Skylar Ottoman,182556783,Ottoman,Stationary,,Unspecified,296.99,329.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-ottomans-ashy-skyla4lr
steinhafels,La-Z-Boy,LAZB,Clybourn Leather Power Headrest Zero Gravity High Leg Recliner,422Z04048,Recliner,Motion,Power,Leather,1899.99,2111.1,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-lazb-clybo1lr
steinhafels,Jackson/Catnapper,JACK,Camden 2-Pc. Leather Sectional,242PK5243,Sectional,Stationary,,Leather,3459.59,3843.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-sectionals-jack-camde6lr
steinhafels,Jackson/Catnapper,JACK,Playproof Loveseat,351MTO910,Loveseat,Stationary,,Fabric,944.99,1049.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-loveseats-jack-playp3lr
steinhafels,Best Home Furnishings,BSCH,Riviera Power Wall Saver Recliner,114Z78882,Recliner,Motion,Power,Unspecified,779.99,866.66,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-114z78882
steinhafels,Best Home Furnishings,BSCH,Baxter Leather Rocker Recliner,815Z78878,Recliner,Motion,,Leather,949.99,1055.54,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-815z78878
steinhafels,Ashley,ASHY,Warrior Reclining Sofa,539Z05069,Sofa,Motion,,Unspecified,799.99,888.88,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-reclining-sofas-loveseats-539z05069
steinhafels,Ashley,ASHY,Warrior Recliner,696Z39078,Recliner,Motion,,Unspecified,539.99,599.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-696z39078
steinhafels,Best Home Furnishings,BSCH,Emelia Accent Chair,220Z28191,Chair,Stationary,,Unspecified,849.99,944.43,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-accent-chairs-220z28191
steinhafels,Ashley,ASHY,"Monarch 72-108"" Dining Table",605P32314,Other,Stationary,,Unspecified,1332.99,1332.99,,https://www.steinhafels.com/products/605p32314
steinhafels,Ashley,ASHY,Monarch Upholstered Storage Bench,640304481,Other,Stationary,,Unspecified,499.99,499.99,,https://www.steinhafels.com/products/640304481
steinhafels,Ashley,ASHY,Logan Chest In Honey,500812699,Other,Stationary,,Unspecified,349.19,387.99,10.0,https://www.steinhafels.com/products/kids-storage-chests-500812699
steinhafels,Ashley,ASHY,Logan Dresser In Honey,450374750,Other,Stationary,,Unspecified,449.09,498.99,10.0,https://www.steinhafels.com/products/kids-storage-dressers-450374750
steinhafels,Ashley,ASHY,Berlin Cocktail Ottoman in Carbon,692Z61795,Ottoman,Stationary,,Leather,323.99,359.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-ottomans-692z61795
steinhafels,Jackson/Catnapper,JACK,Snuggler 5-Pc. Console Sectional,516PKG785,Sectional,Stationary,,Fabric,3950.09,4388.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-sectionals-jack-snugg8lr
steinhafels,Ashley,ASHY,Lakeside 2-Pc. Sectional,552QPKG04,Sectional,Stationary,,Unspecified,1499.99,1666.65,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-sectionals-ashy-lakes1lr
steinhafels,Ashley,ASHY,Gerald Fully Loaded Lift Chair w Heat and Massage,249452611,Recliner,Motion,,Leather,1669.99,1855.54,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-ashy-gerallr
